Chart Properties
---------------------------------------------------------------------------------
Enabled:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Visible:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Ambient:,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Process Color:,-65536,-16744193,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,
Ambient Color:,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,
Process Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Ambient Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Logging Process Units:,Process,Process,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
Logging Ambient Units:,°F,°F,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
---------------------------------------------------------------------------------

Interval:,15,Seconds
DataPoint,LogDate,LogTime,1-P Process,2-P Process
484,06/09/2016,4:37:38 PM,5482,5276
485,06/09/2016,4:37:53 PM,5482,5159
486,06/09/2016,4:38:08 PM,5482,5159
487,06/09/2016,4:38:23 PM,5482,5078
488,06/09/2016,4:38:38 PM,5482,5055
489,06/09/2016,4:38:53 PM,5170,5055
490,06/09/2016,4:39:08 PM,5170,722
491,06/09/2016,4:39:23 PM,2147,395
492,06/09/2016,4:39:38 PM,1737,395
493,06/09/2016,4:39:53 PM,1737,592
494,06/09/2016,4:40:08 PM,1641,588
495,06/09/2016,4:40:23 PM,1641,470
496,06/09/2016,4:40:38 PM,1761,470
497,06/09/2016,4:40:53 PM,1664,578
498,06/09/2016,4:41:08 PM,1664,476
499,06/09/2016,4:41:23 PM,1612,476
500,06/09/2016,4:41:38 PM,1491,420
501,06/09/2016,4:41:53 PM,1491,493
502,06/09/2016,4:42:08 PM,1491,493
503,06/09/2016,4:42:23 PM,1460,647
504,06/09/2016,4:42:38 PM,1460,394
505,06/09/2016,4:42:53 PM,1535,390
506,06/09/2016,4:43:08 PM,1535,390
507,06/09/2016,4:43:23 PM,1461,471
508,06/09/2016,4:43:38 PM,1491,494
509,06/09/2016,4:43:53 PM,1491,494
510,06/09/2016,4:44:08 PM,5482,5475
511,06/09/2016,4:44:23 PM,5482,5475
512,06/09/2016,4:44:38 PM,5482,5475
513,06/09/2016,4:44:53 PM,5482,5476
514,06/09/2016,4:45:08 PM,5482,5476
515,06/09/2016,4:45:23 PM,5482,5476
516,06/09/2016,4:45:38 PM,5482,5476
517,06/09/2016,4:45:53 PM,5482,5430
518,06/09/2016,4:46:08 PM,5482,5189
519,06/09/2016,4:46:23 PM,5482,5189
520,06/09/2016,4:46:38 PM,5482,5041
521,06/09/2016,4:46:53 PM,5482,4576
522,06/09/2016,4:47:08 PM,5482,4576
523,06/09/2016,4:47:23 PM,5482,4529
524,06/09/2016,4:47:38 PM,5482,4528
525,06/09/2016,4:47:53 PM,5482,4528
526,06/09/2016,4:48:08 PM,5482,4199
527,06/09/2016,4:48:23 PM,5482,3896
528,06/09/2016,4:48:38 PM,5482,3955
529,06/09/2016,4:48:53 PM,5482,3955
530,06/09/2016,4:49:08 PM,2137,843
531,06/09/2016,4:49:23 PM,2137,468
532,06/09/2016,4:49:38 PM,1761,468
533,06/09/2016,4:49:53 PM,1761,464
534,06/09/2016,4:50:08 PM,1611,373
535,06/09/2016,4:50:23 PM,1461,373
536,06/09/2016,4:50:38 PM,1461,377
537,06/09/2016,4:50:53 PM,1416,377
538,06/09/2016,4:51:08 PM,1537,493
539,06/09/2016,4:51:23 PM,1537,493
540,06/09/2016,4:51:38 PM,1438,1
541,06/09/2016,4:51:53 PM,1438,395
542,06/09/2016,4:52:08 PM,1438,395
543,06/09/2016,4:52:23 PM,1389,319
544,06/09/2016,4:52:38 PM,1389,472
545,06/09/2016,4:52:53 PM,1341,472
546,06/09/2016,4:53:08 PM,1363,395
547,06/09/2016,4:53:23 PM,1363,395
548,06/09/2016,4:53:38 PM,1312,503
549,06/09/2016,4:53:53 PM,5481,503
550,06/09/2016,4:54:08 PM,5481,5476
551,06/09/2016,4:54:23 PM,5481,5476
552,06/09/2016,4:54:38 PM,5481,5476
553,06/09/2016,4:54:53 PM,5481,5476
554,06/09/2016,4:55:08 PM,5481,5476
555,06/09/2016,4:55:23 PM,5481,5476
556,06/09/2016,4:55:38 PM,5482,5227
557,06/09/2016,4:55:53 PM,5482,4848
558,06/09/2016,4:56:08 PM,5482,4848
559,06/09/2016,4:56:23 PM,5482,4251
560,06/09/2016,4:56:38 PM,5482,4178
561,06/09/2016,4:56:53 PM,5482,3896
562,06/09/2016,4:57:08 PM,5481,3896
563,06/09/2016,4:57:23 PM,5481,3530
564,06/09/2016,4:57:38 PM,5353,3353
565,06/09/2016,4:57:53 PM,5307,3353
566,06/09/2016,4:58:08 PM,5307,3257
567,06/09/2016,4:58:23 PM,5307,3081
568,06/09/2016,4:58:38 PM,5232,3081
569,06/09/2016,4:58:53 PM,5232,3081
570,06/09/2016,4:59:08 PM,2709,593
571,06/09/2016,4:59:23 PM,2709,388
572,06/09/2016,4:59:38 PM,1640,388
573,06/09/2016,4:59:53 PM,1439,316
574,06/09/2016,5:00:08 PM,1439,0
575,06/09/2016,5:00:23 PM,1364,0
576,06/09/2016,5:00:38 PM,1341,373
577,06/09/2016,5:00:53 PM,1341,297
578,06/09/2016,5:01:08 PM,1364,297
579,06/09/2016,5:01:23 PM,1310,389
580,06/09/2016,5:01:38 PM,1310,386
581,06/09/2016,5:01:53 PM,1342,383
582,06/09/2016,5:02:08 PM,1342,383
583,06/09/2016,5:02:23 PM,1341,1
584,06/09/2016,5:02:38 PM,1265,302
585,06/09/2016,5:02:53 PM,1265,302
586,06/09/2016,5:03:08 PM,1168,302
587,06/09/2016,5:03:23 PM,1213,325
588,06/09/2016,5:03:38 PM,1213,325
589,06/09/2016,5:03:53 PM,1243,1
590,06/09/2016,5:04:08 PM,1243,5477
591,06/09/2016,5:04:23 PM,5481,5477
592,06/09/2016,5:04:38 PM,5481,5477
593,06/09/2016,5:04:53 PM,5481,5477
594,06/09/2016,5:05:08 PM,5481,5124
595,06/09/2016,5:05:23 PM,5481,5124
596,06/09/2016,5:05:38 PM,5481,4399
597,06/09/2016,5:05:53 PM,5429,3683
598,06/09/2016,5:06:08 PM,5276,3683
599,06/09/2016,5:06:23 PM,5276,3310
600,06/09/2016,5:06:38 PM,5155,3036
601,06/09/2016,5:06:53 PM,5155,2907
602,06/09/2016,5:07:08 PM,5048,2907
603,06/09/2016,5:07:23 PM,4947,2590
604,06/09/2016,5:07:38 PM,4947,2532
605,06/09/2016,5:07:53 PM,4856,2532
606,06/09/2016,5:08:08 PM,4753,2289
607,06/09/2016,5:08:23 PM,4753,2187
608,06/09/2016,5:08:38 PM,4680,2187
609,06/09/2016,5:08:53 PM,4680,2035
610,06/09/2016,5:09:08 PM,4551,513
611,06/09/2016,5:09:23 PM,1542,513
612,06/09/2016,5:09:38 PM,1542,1
613,06/09/2016,5:09:53 PM,1341,312
614,06/09/2016,5:10:08 PM,1213,309
615,06/09/2016,5:10:23 PM,1213,309
616,06/09/2016,5:10:38 PM,1216,0
617,06/09/2016,5:10:53 PM,1167,317
618,06/09/2016,5:11:08 PM,1167,317
619,06/09/2016,5:11:23 PM,1243,0
620,06/09/2016,5:11:38 PM,1243,342
621,06/09/2016,5:11:53 PM,1115,342
622,06/09/2016,5:12:08 PM,1115,342
623,06/09/2016,5:12:23 PM,1115,1
624,06/09/2016,5:12:38 PM,1163,346
625,06/09/2016,5:12:53 PM,1093,346
626,06/09/2016,5:13:08 PM,1093,299
627,06/09/2016,5:13:23 PM,1093,364
628,06/09/2016,5:13:38 PM,1093,364
629,06/09/2016,5:13:53 PM,1115,1
630,06/09/2016,5:14:08 PM,5480,5475
631,06/09/2016,5:14:23 PM,5480,5475
632,06/09/2016,5:14:38 PM,5480,5475
633,06/09/2016,5:14:53 PM,5480,5475
634,06/09/2016,5:15:08 PM,5480,4039
635,06/09/2016,5:15:23 PM,5306,4039
636,06/09/2016,5:15:38 PM,5079,3253
637,06/09/2016,5:15:53 PM,5079,2688
638,06/09/2016,5:16:08 PM,4799,2688
639,06/09/2016,5:16:23 PM,4799,2362
640,06/09/2016,5:16:38 PM,4529,1935
641,06/09/2016,5:16:53 PM,4358,1935
642,06/09/2016,5:17:08 PM,4358,1816
643,06/09/2016,5:17:23 PM,4184,1816
644,06/09/2016,5:17:38 PM,3958,1716
645,06/09/2016,5:17:53 PM,3958,1716
646,06/09/2016,5:18:08 PM,3806,1716
647,06/09/2016,5:18:23 PM,3806,1533
648,06/09/2016,5:18:38 PM,3858,1533
649,06/09/2016,5:18:53 PM,3757,1530
650,06/09/2016,5:19:08 PM,3757,770
651,06/09/2016,5:19:23 PM,1738,770
652,06/09/2016,5:19:38 PM,1286,0
653,06/09/2016,5:19:53 PM,1286,0
654,06/09/2016,5:20:08 PM,1168,0
655,06/09/2016,5:20:23 PM,1062,0
656,06/09/2016,5:20:38 PM,1062,0
657,06/09/2016,5:20:53 PM,1062,0
658,06/09/2016,5:21:08 PM,1062,0
659,06/09/2016,5:21:23 PM,1114,0
660,06/09/2016,5:21:38 PM,1062,0
661,06/09/2016,5:21:53 PM,1062,0
662,06/09/2016,5:22:08 PM,1059,319
663,06/09/2016,5:22:23 PM,1059,1
664,06/09/2016,5:22:38 PM,1059,1
665,06/09/2016,5:22:53 PM,987,342
666,06/09/2016,5:23:08 PM,987,1
667,06/09/2016,5:23:23 PM,1061,1
668,06/09/2016,5:23:38 PM,987,1
669,06/09/2016,5:23:53 PM,987,1
670,06/09/2016,5:24:08 PM,1165,5477
671,06/09/2016,5:24:23 PM,5480,5477
672,06/09/2016,5:24:38 PM,5480,5477
673,06/09/2016,5:24:53 PM,5480,5051
674,06/09/2016,5:25:08 PM,5053,5051
675,06/09/2016,5:25:23 PM,5053,3180
676,06/09/2016,5:25:38 PM,4454,2268
677,06/09/2016,5:25:53 PM,4454,1815
678,06/09/2016,5:26:08 PM,3913,1815
679,06/09/2016,5:26:23 PM,3756,1618
680,06/09/2016,5:26:38 PM,3756,1413
681,06/09/2016,5:26:53 PM,3498,1413
682,06/09/2016,5:27:08 PM,3472,1413
683,06/09/2016,5:27:23 PM,3472,1197
684,06/09/2016,5:27:38 PM,3356,1197
685,06/09/2016,5:27:53 PM,3356,1153
686,06/09/2016,5:28:08 PM,3252,1116
687,06/09/2016,5:28:23 PM,3133,1093
688,06/09/2016,5:28:38 PM,3133,1093
689,06/09/2016,5:28:53 PM,2909,995
690,06/09/2016,5:29:08 PM,2859,810
691,06/09/2016,5:29:23 PM,2859,810
692,06/09/2016,5:29:38 PM,1178,1
693,06/09/2016,5:29:53 PM,1178,1
694,06/09/2016,5:30:08 PM,1092,1
695,06/09/2016,5:30:23 PM,1040,0
696,06/09/2016,5:30:38 PM,1040,0
697,06/09/2016,5:30:53 PM,913,0
698,06/09/2016,5:31:08 PM,986,0
699,06/09/2016,5:31:23 PM,986,0
700,06/09/2016,5:31:38 PM,913,1
701,06/09/2016,5:31:53 PM,942,1
702,06/09/2016,5:32:08 PM,942,1
703,06/09/2016,5:32:23 PM,945,1
704,06/09/2016,5:32:38 PM,945,1
705,06/09/2016,5:32:53 PM,890,1
706,06/09/2016,5:33:08 PM,987,1
707,06/09/2016,5:33:23 PM,987,1
708,06/09/2016,5:33:38 PM,912,297
709,06/09/2016,5:33:53 PM,888,1
710,06/09/2016,5:34:08 PM,888,5477
711,06/09/2016,5:34:23 PM,5480,5477
712,06/09/2016,5:34:38 PM,5480,5477
713,06/09/2016,5:34:53 PM,5480,3863
714,06/09/2016,5:35:08 PM,4758,3863
715,06/09/2016,5:35:23 PM,4758,2142
716,06/09/2016,5:35:38 PM,3858,1606
717,06/09/2016,5:35:53 PM,3477,1606
718,06/09/2016,5:36:08 PM,3477,1305
719,06/09/2016,5:36:23 PM,3036,1040
720,06/09/2016,5:36:38 PM,2909,943
721,06/09/2016,5:36:53 PM,2909,943
722,06/09/2016,5:37:08 PM,2759,897
723,06/09/2016,5:37:23 PM,2759,844
724,06/09/2016,5:37:38 PM,2620,844
725,06/09/2016,5:37:53 PM,2535,844
726,06/09/2016,5:38:08 PM,2535,791
727,06/09/2016,5:38:23 PM,2461,791
728,06/09/2016,5:38:38 PM,2461,768
729,06/09/2016,5:38:53 PM,2461,744
730,06/09/2016,5:39:08 PM,2362,668
731,06/09/2016,5:39:23 PM,2362,668
732,06/09/2016,5:39:38 PM,1311,1
733,06/09/2016,5:39:53 PM,965,1
734,06/09/2016,5:40:08 PM,965,1
735,06/09/2016,5:40:23 PM,960,1
736,06/09/2016,5:40:38 PM,913,1
737,06/09/2016,5:40:53 PM,913,1
738,06/09/2016,5:41:08 PM,869,1
739,06/09/2016,5:41:23 PM,869,1
740,06/09/2016,5:41:38 PM,869,1
741,06/09/2016,5:41:53 PM,838,1
742,06/09/2016,5:42:08 PM,838,1
743,06/09/2016,5:42:23 PM,869,1
744,06/09/2016,5:42:38 PM,838,1
745,06/09/2016,5:42:53 PM,838,1
746,06/09/2016,5:43:08 PM,869,1
747,06/09/2016,5:43:23 PM,913,1
748,06/09/2016,5:43:38 PM,913,1
749,06/09/2016,5:43:53 PM,810,1
750,06/09/2016,5:44:08 PM,810,1
751,06/09/2016,5:44:23 PM,5424,5477
752,06/09/2016,5:44:38 PM,5480,5476
753,06/09/2016,5:44:53 PM,5480,2928
754,06/09/2016,5:45:08 PM,4454,2928
755,06/09/2016,5:45:23 PM,3306,1519
756,06/09/2016,5:45:38 PM,3306,1017
757,06/09/2016,5:45:53 PM,2856,1017
758,06/09/2016,5:46:08 PM,2532,821
759,06/09/2016,5:46:23 PM,2532,722
760,06/09/2016,5:46:38 PM,2308,722
761,06/09/2016,5:46:53 PM,2308,668
762,06/09/2016,5:47:08 PM,2176,597
763,06/09/2016,5:47:23 PM,1986,597
764,06/09/2016,5:47:38 PM,1986,597
765,06/09/2016,5:47:53 PM,1986,547
766,06/09/2016,5:48:08 PM,1934,494
767,06/09/2016,5:48:23 PM,1934,494
768,06/09/2016,5:48:38 PM,1911,494
769,06/09/2016,5:48:53 PM,1911,450
770,06/09/2016,5:49:08 PM,1865,450
771,06/09/2016,5:49:23 PM,1719,451
772,06/09/2016,5:49:38 PM,1719,1
773,06/09/2016,5:49:53 PM,987,1
774,06/09/2016,5:50:08 PM,868,1
775,06/09/2016,5:50:23 PM,868,1
776,06/09/2016,5:50:38 PM,815,1
777,06/09/2016,5:50:53 PM,815,1
778,06/09/2016,5:51:08 PM,815,1
779,06/09/2016,5:51:23 PM,815,1
780,06/09/2016,5:51:38 PM,815,1
781,06/09/2016,5:51:53 PM,838,1
782,06/09/2016,5:52:08 PM,793,1
783,06/09/2016,5:52:23 PM,793,1
784,06/09/2016,5:52:38 PM,838,1
785,06/09/2016,5:52:53 PM,793,1
786,06/09/2016,5:53:08 PM,793,1
787,06/09/2016,5:53:23 PM,793,1
788,06/09/2016,5:53:38 PM,793,1
789,06/09/2016,5:53:53 PM,764,1
790,06/09/2016,5:54:08 PM,793,1
791,06/09/2016,5:54:23 PM,793,5449
792,06/09/2016,5:54:38 PM,5482,5477
793,06/09/2016,5:54:53 PM,4574,5477
794,06/09/2016,5:55:08 PM,4574,1989
795,06/09/2016,5:55:23 PM,2856,1094
796,06/09/2016,5:55:38 PM,2309,679
797,06/09/2016,5:55:53 PM,2309,679
798,06/09/2016,5:56:08 PM,1985,547
799,06/09/2016,5:56:23 PM,1985,482
800,06/09/2016,5:56:38 PM,1865,482
801,06/09/2016,5:56:53 PM,1814,446
802,06/09/2016,5:57:08 PM,1814,418
803,06/09/2016,5:57:23 PM,1716,418
804,06/09/2016,5:57:38 PM,1663,373
805,06/09/2016,5:57:53 PM,1663,373
806,06/09/2016,5:58:08 PM,1686,372
807,06/09/2016,5:58:23 PM,1686,372
808,06/09/2016,5:58:38 PM,1664,372
809,06/09/2016,5:58:53 PM,1640,341
810,06/09/2016,5:59:08 PM,1640,341
811,06/09/2016,5:59:23 PM,1565,297
812,06/09/2016,5:59:38 PM,965,1
813,06/09/2016,5:59:53 PM,965,1
814,06/09/2016,6:00:08 PM,792,1
815,06/09/2016,6:00:23 PM,792,1
816,06/09/2016,6:00:38 PM,792,1
817,06/09/2016,6:00:53 PM,763,1
818,06/09/2016,6:01:08 PM,763,1
819,06/09/2016,6:01:23 PM,816,1
820,06/09/2016,6:01:38 PM,763,1
821,06/09/2016,6:01:53 PM,763,1
822,06/09/2016,6:02:08 PM,760,1
823,06/09/2016,6:02:23 PM,793,1
824,06/09/2016,6:02:38 PM,793,1
825,06/09/2016,6:02:53 PM,741,1
826,06/09/2016,6:03:08 PM,741,1
827,06/09/2016,6:03:23 PM,741,1
828,06/09/2016,6:03:38 PM,743,1
829,06/09/2016,6:03:53 PM,743,1
830,06/09/2016,6:04:08 PM,718,1
831,06/09/2016,6:04:23 PM,5481,1010
832,06/09/2016,6:04:38 PM,5481,5477
833,06/09/2016,6:04:53 PM,5102,5477
834,06/09/2016,6:05:08 PM,5102,1498
835,06/09/2016,6:05:23 PM,2621,668
836,06/09/2016,6:05:38 PM,1866,668
837,06/09/2016,6:05:53 PM,1866,453
838,06/09/2016,6:06:08 PM,1717,373
839,06/09/2016,6:06:23 PM,1565,297
840,06/09/2016,6:06:38 PM,1565,297
841,06/09/2016,6:06:53 PM,1490,297
842,06/09/2016,6:07:08 PM,1490,1
843,06/09/2016,6:07:23 PM,1490,1
844,06/09/2016,6:07:38 PM,1438,1
845,06/09/2016,6:07:53 PM,1438,1
846,06/09/2016,6:08:08 PM,1363,1
847,06/09/2016,6:08:23 PM,1416,0
848,06/09/2016,6:08:38 PM,1416,0
849,06/09/2016,6:08:53 PM,1369,0
850,06/09/2016,6:09:08 PM,1340,0
851,06/09/2016,6:09:23 PM,1340,0
852,06/09/2016,6:09:38 PM,1213,1
853,06/09/2016,6:09:53 PM,1213,1
854,06/09/2016,6:10:08 PM,792,1
855,06/09/2016,6:10:23 PM,718,1
856,06/09/2016,6:10:38 PM,718,1
857,06/09/2016,6:10:53 PM,688,1
858,06/09/2016,6:11:08 PM,718,0
859,06/09/2016,6:11:23 PM,718,0
860,06/09/2016,6:11:38 PM,718,1
861,06/09/2016,6:11:53 PM,687,1
862,06/09/2016,6:12:08 PM,687,1
863,06/09/2016,6:12:23 PM,718,1
864,06/09/2016,6:12:38 PM,718,1
865,06/09/2016,6:12:53 PM,687,1
866,06/09/2016,6:13:08 PM,687,1
867,06/09/2016,6:13:23 PM,687,1
868,06/09/2016,6:13:38 PM,642,1
869,06/09/2016,6:13:53 PM,688,1
870,06/09/2016,6:14:08 PM,688,1
871,06/09/2016,6:14:23 PM,688,1
872,06/09/2016,6:14:38 PM,688,5475
873,06/09/2016,6:14:53 PM,5481,5475
874,06/09/2016,6:15:08 PM,2413,1094
875,06/09/2016,6:15:23 PM,2413,418
876,06/09/2016,6:15:38 PM,1716,418
877,06/09/2016,6:15:53 PM,1461,1
878,06/09/2016,6:16:08 PM,1461,1
879,06/09/2016,6:16:23 PM,1343,1
880,06/09/2016,6:16:38 PM,1343,1
881,06/09/2016,6:16:53 PM,1310,1
882,06/09/2016,6:17:08 PM,1265,1
883,06/09/2016,6:17:23 PM,1265,1
884,06/09/2016,6:17:38 PM,1288,1
885,06/09/2016,6:17:53 PM,1242,1
886,06/09/2016,6:18:08 PM,1242,1
887,06/09/2016,6:18:23 PM,1169,1
888,06/09/2016,6:18:38 PM,1213,1
889,06/09/2016,6:18:53 PM,1213,1
890,06/09/2016,6:19:08 PM,1168,1
891,06/09/2016,6:19:23 PM,1168,1
892,06/09/2016,6:19:38 PM,1138,1
893,06/09/2016,6:19:53 PM,837,1
894,06/09/2016,6:20:08 PM,837,1
895,06/09/2016,6:20:23 PM,718,1
896,06/09/2016,6:20:38 PM,665,1
897,06/09/2016,6:20:53 PM,665,1
898,06/09/2016,6:21:08 PM,665,1
899,06/09/2016,6:21:23 PM,665,1
900,06/09/2016,6:21:38 PM,665,1
901,06/09/2016,6:21:53 PM,643,1
902,06/09/2016,6:22:08 PM,643,1
903,06/09/2016,6:22:23 PM,619,1
904,06/09/2016,6:22:38 PM,665,1
905,06/09/2016,6:22:53 PM,665,1
906,06/09/2016,6:23:08 PM,665,1
907,06/09/2016,6:23:23 PM,620,1
908,06/09/2016,6:23:38 PM,620,1
909,06/09/2016,6:23:53 PM,620,1
910,06/09/2016,6:24:08 PM,620,1
911,06/09/2016,6:24:23 PM,664,1
912,06/09/2016,6:24:38 PM,5480,1
913,06/09/2016,6:24:53 PM,5480,5477
914,06/09/2016,6:25:08 PM,2852,730
915,06/09/2016,6:25:23 PM,1565,1
916,06/09/2016,6:25:38 PM,1565,1
917,06/09/2016,6:25:53 PM,1310,1
918,06/09/2016,6:26:08 PM,1310,1
919,06/09/2016,6:26:23 PM,1213,1
920,06/09/2016,6:26:38 PM,1116,1
921,06/09/2016,6:26:53 PM,1116,1
922,06/09/2016,6:27:08 PM,1064,1
923,06/09/2016,6:27:23 PM,1040,1
924,06/09/2016,6:27:38 PM,1040,1
925,06/09/2016,6:27:53 PM,988,1
926,06/09/2016,6:28:08 PM,1020,1
927,06/09/2016,6:28:23 PM,1020,1
928,06/09/2016,6:28:38 PM,1023,1
929,06/09/2016,6:28:53 PM,1023,1
930,06/09/2016,6:29:08 PM,1027,1
931,06/09/2016,6:29:23 PM,988,1
932,06/09/2016,6:29:38 PM,988,1
933,06/09/2016,6:29:53 PM,913,1
934,06/09/2016,6:30:08 PM,689,1
935,06/09/2016,6:30:23 PM,689,1
936,06/09/2016,6:30:38 PM,620,1
937,06/09/2016,6:30:53 PM,620,1
938,06/09/2016,6:31:08 PM,589,1
939,06/09/2016,6:31:23 PM,619,1
940,06/09/2016,6:31:38 PM,619,1
941,06/09/2016,6:31:53 PM,590,1
942,06/09/2016,6:32:08 PM,664,1
943,06/09/2016,6:32:23 PM,664,1
944,06/09/2016,6:32:38 PM,660,1
945,06/09/2016,6:32:53 PM,660,1
946,06/09/2016,6:33:08 PM,611,1
947,06/09/2016,6:33:23 PM,613,1
948,06/09/2016,6:33:38 PM,613,1
949,06/09/2016,6:33:53 PM,590,1
950,06/09/2016,6:34:08 PM,568,1
951,06/09/2016,6:34:23 PM,568,1
952,06/09/2016,6:34:38 PM,1945,1
953,06/09/2016,6:34:53 PM,4353,5476
954,06/09/2016,6:35:08 PM,4353,540
955,06/09/2016,6:35:23 PM,1459,540
956,06/09/2016,6:35:38 PM,1459,1
957,06/09/2016,6:35:53 PM,1158,1
958,06/09/2016,6:36:08 PM,988,1
959,06/09/2016,6:36:23 PM,988,1
960,06/09/2016,6:36:38 PM,942,1
961,06/09/2016,6:36:53 PM,912,1
962,06/09/2016,6:37:08 PM,912,1
963,06/09/2016,6:37:23 PM,912,1
964,06/09/2016,6:37:38 PM,912,1
965,06/09/2016,6:37:53 PM,908,1
966,06/09/2016,6:38:08 PM,904,1
967,06/09/2016,6:38:23 PM,904,1
968,06/09/2016,6:38:38 PM,902,1
969,06/09/2016,6:38:53 PM,868,1
970,06/09/2016,6:39:08 PM,868,1
971,06/09/2016,6:39:23 PM,868,1
972,06/09/2016,6:39:38 PM,1168,1
973,06/09/2016,6:39:53 PM,1168,1
974,06/09/2016,6:40:08 PM,718,1
975,06/09/2016,6:40:23 PM,718,1
976,06/09/2016,6:40:38 PM,591,1
977,06/09/2016,6:40:53 PM,591,1
978,06/09/2016,6:41:08 PM,591,1
979,06/09/2016,6:41:23 PM,591,1
980,06/09/2016,6:41:38 PM,568,1
981,06/09/2016,6:41:53 PM,568,1
982,06/09/2016,6:42:08 PM,573,1
983,06/09/2016,6:42:23 PM,573,1
984,06/09/2016,6:42:38 PM,572,1
985,06/09/2016,6:42:53 PM,571,1
986,06/09/2016,6:43:08 PM,571,1
987,06/09/2016,6:43:23 PM,544,1
988,06/09/2016,6:43:38 PM,567,1
989,06/09/2016,6:43:53 PM,567,1
990,06/09/2016,6:44:08 PM,545,1
991,06/09/2016,6:44:23 PM,568,1
992,06/09/2016,6:44:38 PM,568,1
993,06/09/2016,6:44:53 PM,5481,5477
994,06/09/2016,6:45:08 PM,5481,374
995,06/09/2016,6:45:23 PM,1494,374
996,06/09/2016,6:45:38 PM,1040,1
997,06/09/2016,6:45:53 PM,1040,1
998,06/09/2016,6:46:08 PM,903,1
999,06/09/2016,6:46:23 PM,838,1
1000,06/09/2016,6:46:38 PM,838,1
1001,06/09/2016,6:46:53 PM,838,1
1002,06/09/2016,6:47:08 PM,838,1
1003,06/09/2016,6:47:23 PM,793,1
1004,06/09/2016,6:47:38 PM,793,1
1005,06/09/2016,6:47:53 PM,793,1
1006,06/09/2016,6:48:08 PM,793,1
1007,06/09/2016,6:48:23 PM,793,1
1008,06/09/2016,6:48:38 PM,793,1
1009,06/09/2016,6:48:53 PM,793,1
1010,06/09/2016,6:49:08 PM,793,1
1011,06/09/2016,6:49:23 PM,793,1
1012,06/09/2016,6:49:38 PM,793,1
1013,06/09/2016,6:49:53 PM,793,1
1014,06/09/2016,6:50:08 PM,763,1
1015,06/09/2016,6:50:23 PM,591,1
1016,06/09/2016,6:50:38 PM,591,1
1017,06/09/2016,6:50:53 PM,544,1
1018,06/09/2016,6:51:08 PM,515,1
1019,06/09/2016,6:51:23 PM,515,1
1020,06/09/2016,6:51:38 PM,546,1
1021,06/09/2016,6:51:53 PM,546,1
1022,06/09/2016,6:52:08 PM,493,1
1023,06/09/2016,6:52:23 PM,545,1
1024,06/09/2016,6:52:38 PM,545,1
1025,06/09/2016,6:52:53 PM,567,1
1026,06/09/2016,6:53:08 PM,567,1
1027,06/09/2016,6:53:23 PM,567,1
1028,06/09/2016,6:53:38 PM,563,1
1029,06/09/2016,6:53:53 PM,563,1
1030,06/09/2016,6:54:08 PM,515,1
1031,06/09/2016,6:54:23 PM,545,1
1032,06/09/2016,6:54:38 PM,545,1
1033,06/09/2016,6:54:53 PM,5480,5477
