Chart Properties
---------------------------------------------------------------------------------
Enabled:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Visible:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Ambient:,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Process Color:,-65536,-16744193,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,
Ambient Color:,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,
Process Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Ambient Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Logging Process Units:,Process,Process,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
Logging Ambient Units:,°F,°F,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
---------------------------------------------------------------------------------

Interval:,15,Seconds
DataPoint,LogDate,LogTime,1-P Process,2-P Process
854,06/13/2016,2:13:42 PM,1168,0
855,06/13/2016,2:13:57 PM,1168,0
856,06/13/2016,2:14:12 PM,1167,0
857,06/13/2016,2:14:27 PM,1137,0
858,06/13/2016,2:14:42 PM,1137,0
859,06/13/2016,2:14:57 PM,838,0
860,06/13/2016,2:15:12 PM,763,1
861,06/13/2016,2:15:27 PM,763,1
862,06/13/2016,2:15:42 PM,740,1
863,06/13/2016,2:15:57 PM,740,0
864,06/13/2016,2:16:12 PM,740,0
865,06/13/2016,2:16:27 PM,740,0
866,06/13/2016,2:16:42 PM,740,0
867,06/13/2016,2:16:57 PM,793,0
868,06/13/2016,2:17:12 PM,793,0
869,06/13/2016,2:17:27 PM,793,0
870,06/13/2016,2:17:42 PM,798,1
871,06/13/2016,2:17:57 PM,797,1
872,06/13/2016,2:18:12 PM,797,1
873,06/13/2016,2:18:27 PM,763,1
874,06/13/2016,2:18:42 PM,763,1
875,06/13/2016,2:18:57 PM,793,1
876,06/13/2016,2:19:12 PM,793,1
877,06/13/2016,2:19:27 PM,793,4271
878,06/13/2016,2:19:42 PM,5480,4271
879,06/13/2016,2:19:57 PM,3543,4603
880,06/13/2016,2:20:12 PM,3543,494
881,06/13/2016,2:20:27 PM,1641,494
882,06/13/2016,2:20:42 PM,1339,1
883,06/13/2016,2:20:57 PM,1339,1
884,06/13/2016,2:21:12 PM,1167,1
885,06/13/2016,2:21:27 PM,1167,1
886,06/13/2016,2:21:42 PM,1103,1
887,06/13/2016,2:21:57 PM,1100,1
888,06/13/2016,2:22:12 PM,1100,1
889,06/13/2016,2:22:27 PM,1063,1
890,06/13/2016,2:22:42 PM,1040,1
891,06/13/2016,2:22:57 PM,1040,1
892,06/13/2016,2:23:12 PM,965,1
893,06/13/2016,2:23:27 PM,965,1
894,06/13/2016,2:23:42 PM,989,1
895,06/13/2016,2:23:57 PM,965,1
896,06/13/2016,2:24:12 PM,965,1
897,06/13/2016,2:24:27 PM,965,1
898,06/13/2016,2:24:42 PM,987,1
899,06/13/2016,2:24:57 PM,987,1
900,06/13/2016,2:25:12 PM,717,1
901,06/13/2016,2:25:27 PM,717,1
902,06/13/2016,2:25:42 PM,717,1
903,06/13/2016,2:25:57 PM,688,1
904,06/13/2016,2:26:12 PM,688,1
905,06/13/2016,2:26:27 PM,718,1
906,06/13/2016,2:26:42 PM,763,1
907,06/13/2016,2:26:57 PM,763,1
908,06/13/2016,2:27:12 PM,740,1
909,06/13/2016,2:27:27 PM,792,1
910,06/13/2016,2:27:42 PM,792,1
911,06/13/2016,2:27:57 PM,718,1
912,06/13/2016,2:28:12 PM,718,1
913,06/13/2016,2:28:27 PM,792,1
914,06/13/2016,2:28:42 PM,762,1
915,06/13/2016,2:28:57 PM,762,1
916,06/13/2016,2:29:12 PM,758,1
917,06/13/2016,2:29:27 PM,758,1
918,06/13/2016,2:29:42 PM,758,1302
919,06/13/2016,2:29:57 PM,5368,4148
920,06/13/2016,2:30:12 PM,5368,343
921,06/13/2016,2:30:27 PM,1611,343
922,06/13/2016,2:30:42 PM,1153,1
923,06/13/2016,2:30:57 PM,1153,1
924,06/13/2016,2:31:12 PM,1040,1
925,06/13/2016,2:31:27 PM,923,1
926,06/13/2016,2:31:42 PM,923,1
927,06/13/2016,2:31:57 PM,921,1
928,06/13/2016,2:32:12 PM,921,1
929,06/13/2016,2:32:27 PM,889,1
930,06/13/2016,2:32:42 PM,890,1
931,06/13/2016,2:32:57 PM,890,1
932,06/13/2016,2:33:12 PM,885,0
933,06/13/2016,2:33:27 PM,885,0
934,06/13/2016,2:33:42 PM,885,0
935,06/13/2016,2:33:57 PM,881,1
936,06/13/2016,2:34:12 PM,878,1
937,06/13/2016,2:34:27 PM,878,1
938,06/13/2016,2:34:42 PM,880,1
939,06/13/2016,2:34:57 PM,880,1
940,06/13/2016,2:35:12 PM,740,1
941,06/13/2016,2:35:27 PM,665,1
942,06/13/2016,2:35:42 PM,665,1
943,06/13/2016,2:35:57 PM,665,1
944,06/13/2016,2:36:12 PM,718,1
945,06/13/2016,2:36:27 PM,718,1
946,06/13/2016,2:36:42 PM,718,1
947,06/13/2016,2:36:57 PM,718,1
948,06/13/2016,2:37:12 PM,718,1
949,06/13/2016,2:37:27 PM,687,1
950,06/13/2016,2:37:42 PM,687,1
951,06/13/2016,2:37:57 PM,683,1
952,06/13/2016,2:38:12 PM,679,1
953,06/13/2016,2:38:27 PM,679,1
954,06/13/2016,2:38:42 PM,676,1
955,06/13/2016,2:38:57 PM,676,1
956,06/13/2016,2:39:12 PM,674,1
957,06/13/2016,2:39:27 PM,674,1
958,06/13/2016,2:39:42 PM,674,463
959,06/13/2016,2:39:57 PM,5479,3507
960,06/13/2016,2:40:12 PM,1641,3507
961,06/13/2016,2:40:27 PM,1641,1
962,06/13/2016,2:40:42 PM,1063,0
963,06/13/2016,2:40:57 PM,913,0
964,06/13/2016,2:41:12 PM,913,0
965,06/13/2016,2:41:27 PM,838,1
966,06/13/2016,2:41:42 PM,838,1
967,06/13/2016,2:41:57 PM,793,1
968,06/13/2016,2:42:12 PM,793,1
969,06/13/2016,2:42:27 PM,793,0
970,06/13/2016,2:42:42 PM,793,0
971,06/13/2016,2:42:57 PM,793,0
972,06/13/2016,2:43:12 PM,793,0
973,06/13/2016,2:43:27 PM,793,0
974,06/13/2016,2:43:42 PM,793,0
975,06/13/2016,2:43:57 PM,793,0
976,06/13/2016,2:44:12 PM,763,0
977,06/13/2016,2:44:27 PM,763,0
978,06/13/2016,2:44:42 PM,763,0
979,06/13/2016,2:44:57 PM,785,0
980,06/13/2016,2:45:12 PM,785,0
981,06/13/2016,2:45:27 PM,621,0
982,06/13/2016,2:45:42 PM,621,1
983,06/13/2016,2:45:57 PM,591,1
984,06/13/2016,2:46:12 PM,590,1
985,06/13/2016,2:46:27 PM,590,1
986,06/13/2016,2:46:42 PM,586,1
987,06/13/2016,2:46:57 PM,641,1
988,06/13/2016,2:47:12 PM,641,1
989,06/13/2016,2:47:27 PM,637,1
990,06/13/2016,2:47:42 PM,665,1
991,06/13/2016,2:47:57 PM,665,1
992,06/13/2016,2:48:12 PM,643,1
993,06/13/2016,2:48:27 PM,643,1
994,06/13/2016,2:48:42 PM,665,1
995,06/13/2016,2:48:57 PM,642,1
996,06/13/2016,2:49:12 PM,642,1
997,06/13/2016,2:49:27 PM,642,1
998,06/13/2016,2:49:42 PM,5480,1
999,06/13/2016,2:49:57 PM,5480,2917
1000,06/13/2016,2:50:12 PM,1903,2917
1001,06/13/2016,2:50:27 PM,1903,1
1002,06/13/2016,2:50:42 PM,965,1
1003,06/13/2016,2:50:57 PM,816,1
1004,06/13/2016,2:51:12 PM,816,1
1005,06/13/2016,2:51:27 PM,740,1
1006,06/13/2016,2:51:42 PM,718,1
1007,06/13/2016,2:51:57 PM,718,1
1008,06/13/2016,2:52:12 PM,687,1
1009,06/13/2016,2:52:27 PM,687,1
1010,06/13/2016,2:52:42 PM,717,1
1011,06/13/2016,2:52:57 PM,688,1
1012,06/13/2016,2:53:12 PM,688,1
1013,06/13/2016,2:53:27 PM,688,1
1014,06/13/2016,2:53:42 PM,688,1
1015,06/13/2016,2:53:57 PM,688,1
1016,06/13/2016,2:54:12 PM,688,1
1017,06/13/2016,2:54:27 PM,688,1
1018,06/13/2016,2:54:42 PM,664,1
1019,06/13/2016,2:54:57 PM,839,1
1020,06/13/2016,2:55:12 PM,839,1
1021,06/13/2016,2:55:27 PM,591,1
1022,06/13/2016,2:55:42 PM,545,1
1023,06/13/2016,2:55:57 PM,545,1
1024,06/13/2016,2:56:12 PM,545,1
1025,06/13/2016,2:56:27 PM,589,1
1026,06/13/2016,2:56:42 PM,589,1
1027,06/13/2016,2:56:57 PM,546,1
1028,06/13/2016,2:57:12 PM,546,1
1029,06/13/2016,2:57:27 PM,546,1
1030,06/13/2016,2:57:42 PM,568,1
1031,06/13/2016,2:57:57 PM,568,1
1032,06/13/2016,2:58:12 PM,568,1
1033,06/13/2016,2:58:27 PM,591,1
1034,06/13/2016,2:58:42 PM,591,1
1035,06/13/2016,2:58:57 PM,591,1
1036,06/13/2016,2:59:12 PM,591,1
1037,06/13/2016,2:59:27 PM,589,1
1038,06/13/2016,2:59:42 PM,589,1
1039,06/13/2016,2:59:57 PM,589,1
1040,06/13/2016,3:00:12 PM,3917,1948
1041,06/13/2016,3:00:27 PM,914,1
1042,06/13/2016,3:00:42 PM,914,1
1043,06/13/2016,3:00:57 PM,740,1
1044,06/13/2016,3:01:12 PM,740,1
1045,06/13/2016,3:01:27 PM,664,1
1046,06/13/2016,3:01:42 PM,660,1
1047,06/13/2016,3:01:57 PM,660,1
1048,06/13/2016,3:02:12 PM,620,1
1049,06/13/2016,3:02:27 PM,620,1
1050,06/13/2016,3:02:42 PM,620,1
1051,06/13/2016,3:02:57 PM,590,1
1052,06/13/2016,3:03:12 PM,590,1
1053,06/13/2016,3:03:27 PM,590,1
1054,06/13/2016,3:03:42 PM,590,1
1055,06/13/2016,3:03:57 PM,590,1
1056,06/13/2016,3:04:12 PM,590,1
1057,06/13/2016,3:04:27 PM,590,1
1058,06/13/2016,3:04:42 PM,590,1
1059,06/13/2016,3:04:57 PM,590,1
1060,06/13/2016,3:05:12 PM,590,1
1061,06/13/2016,3:05:27 PM,590,1
1062,06/13/2016,3:05:42 PM,545,1
1063,06/13/2016,3:05:57 PM,545,1
1064,06/13/2016,3:06:12 PM,494,1
1065,06/13/2016,3:06:27 PM,491,1
1066,06/13/2016,3:06:42 PM,491,1
1067,06/13/2016,3:06:57 PM,491,1
1068,06/13/2016,3:07:12 PM,491,1
1069,06/13/2016,3:07:27 PM,491,1
1070,06/13/2016,3:07:42 PM,569,1
1071,06/13/2016,3:07:57 PM,569,1
1072,06/13/2016,3:08:12 PM,569,1
1073,06/13/2016,3:08:27 PM,545,1
1074,06/13/2016,3:08:42 PM,545,1
1075,06/13/2016,3:08:57 PM,516,1
1076,06/13/2016,3:09:12 PM,591,1
1077,06/13/2016,3:09:27 PM,591,1
1078,06/13/2016,3:09:42 PM,590,1
1079,06/13/2016,3:09:57 PM,590,1
1080,06/13/2016,3:10:12 PM,5479,1549
1081,06/13/2016,3:10:27 PM,965,1
1082,06/13/2016,3:10:42 PM,965,1
1083,06/13/2016,3:10:57 PM,668,1
1084,06/13/2016,3:11:12 PM,590,0
1085,06/13/2016,3:11:27 PM,590,0
1086,06/13/2016,3:11:42 PM,546,0
1087,06/13/2016,3:11:57 PM,546,0
1088,06/13/2016,3:12:12 PM,546,0
1089,06/13/2016,3:12:27 PM,546,0
1090,06/13/2016,3:12:42 PM,546,1
1091,06/13/2016,3:12:57 PM,546,1
1092,06/13/2016,3:13:12 PM,546,1
1093,06/13/2016,3:13:27 PM,546,1
1094,06/13/2016,3:13:42 PM,545,1
1095,06/13/2016,3:13:57 PM,545,1
1096,06/13/2016,3:14:12 PM,545,1
1097,06/13/2016,3:14:27 PM,516,1
1098,06/13/2016,3:14:42 PM,516,1
1099,06/13/2016,3:14:57 PM,544,1
1100,06/13/2016,3:15:12 PM,590,1
1101,06/13/2016,3:15:27 PM,590,1
1102,06/13/2016,3:15:42 PM,470,1
1103,06/13/2016,3:15:57 PM,470,1
1104,06/13/2016,3:16:12 PM,470,1
1105,06/13/2016,3:16:27 PM,493,1
1106,06/13/2016,3:16:42 PM,493,1
1107,06/13/2016,3:16:57 PM,439,1
1108,06/13/2016,3:17:12 PM,516,1
1109,06/13/2016,3:17:27 PM,516,1
1110,06/13/2016,3:17:42 PM,492,1
1111,06/13/2016,3:17:57 PM,492,1
1112,06/13/2016,3:18:12 PM,492,1
1113,06/13/2016,3:18:27 PM,492,1
1114,06/13/2016,3:18:42 PM,492,1
1115,06/13/2016,3:18:57 PM,546,1
1116,06/13/2016,3:19:12 PM,514,1
1117,06/13/2016,3:19:27 PM,514,1
1118,06/13/2016,3:19:42 PM,510,1
1119,06/13/2016,3:19:57 PM,5479,1
1120,06/13/2016,3:20:12 PM,5479,1075
1121,06/13/2016,3:20:27 PM,1169,1075
1122,06/13/2016,3:20:42 PM,643,1
1123,06/13/2016,3:20:57 PM,643,1
1124,06/13/2016,3:21:12 PM,545,1
1125,06/13/2016,3:21:27 PM,545,1
1126,06/13/2016,3:21:42 PM,492,1
1127,06/13/2016,3:21:57 PM,492,1
1128,06/13/2016,3:22:12 PM,492,1
1129,06/13/2016,3:22:27 PM,492,1
1130,06/13/2016,3:22:42 PM,490,1
1131,06/13/2016,3:22:57 PM,490,1
1132,06/13/2016,3:23:12 PM,486,1
1133,06/13/2016,3:23:27 PM,486,1
1134,06/13/2016,3:23:42 PM,483,1
1135,06/13/2016,3:23:57 PM,480,1
1136,06/13/2016,3:24:12 PM,480,1
1137,06/13/2016,3:24:27 PM,483,1
1138,06/13/2016,3:24:42 PM,480,1
1139,06/13/2016,3:24:57 PM,480,1
1140,06/13/2016,3:25:12 PM,718,1
1141,06/13/2016,3:25:27 PM,718,1
1142,06/13/2016,3:25:42 PM,493,1
1143,06/13/2016,3:25:57 PM,470,1
1144,06/13/2016,3:26:12 PM,470,1
1145,06/13/2016,3:26:27 PM,440,1
1146,06/13/2016,3:26:42 PM,440,1
1147,06/13/2016,3:26:57 PM,440,1
1148,06/13/2016,3:27:12 PM,435,1
1149,06/13/2016,3:27:27 PM,435,1
1150,06/13/2016,3:27:42 PM,432,1
1151,06/13/2016,3:27:57 PM,429,1
1152,06/13/2016,3:28:12 PM,429,1
1153,06/13/2016,3:28:27 PM,470,1
1154,06/13/2016,3:28:42 PM,493,1
1155,06/13/2016,3:28:57 PM,493,1
1156,06/13/2016,3:29:12 PM,493,1
1157,06/13/2016,3:29:27 PM,470,1
1158,06/13/2016,3:29:42 PM,470,1
1159,06/13/2016,3:29:57 PM,470,1
1160,06/13/2016,3:30:12 PM,470,1
1161,06/13/2016,3:30:27 PM,1938,778
1162,06/13/2016,3:30:42 PM,621,1
1163,06/13/2016,3:30:57 PM,621,1
1164,06/13/2016,3:31:12 PM,493,1
1165,06/13/2016,3:31:27 PM,439,1
1166,06/13/2016,3:31:42 PM,439,1
1167,06/13/2016,3:31:57 PM,439,1
1168,06/13/2016,3:32:12 PM,439,1
1169,06/13/2016,3:32:27 PM,435,1
1170,06/13/2016,3:32:42 PM,432,1
1171,06/13/2016,3:32:57 PM,432,1
1172,06/13/2016,3:33:12 PM,429,1
1173,06/13/2016,3:33:27 PM,427,1
1174,06/13/2016,3:33:42 PM,427,1
1175,06/13/2016,3:33:57 PM,429,1
1176,06/13/2016,3:34:12 PM,429,1
1177,06/13/2016,3:34:27 PM,427,1
1178,06/13/2016,3:34:42 PM,429,1
1179,06/13/2016,3:34:57 PM,429,1
1180,06/13/2016,3:35:12 PM,493,1
1181,06/13/2016,3:35:27 PM,493,1
1182,06/13/2016,3:35:42 PM,493,1
1183,06/13/2016,3:35:57 PM,441,1
1184,06/13/2016,3:36:12 PM,441,1
1185,06/13/2016,3:36:27 PM,417,1
1186,06/13/2016,3:36:42 PM,417,1
1187,06/13/2016,3:36:57 PM,417,1
1188,06/13/2016,3:37:12 PM,440,1
1189,06/13/2016,3:37:27 PM,440,1
1190,06/13/2016,3:37:42 PM,440,1
1191,06/13/2016,3:37:57 PM,440,1
1192,06/13/2016,3:38:12 PM,436,1
1193,06/13/2016,3:38:27 PM,436,1
1194,06/13/2016,3:38:42 PM,436,1
1195,06/13/2016,3:38:57 PM,436,1
1196,06/13/2016,3:39:12 PM,470,1
1197,06/13/2016,3:39:27 PM,441,1
1198,06/13/2016,3:39:42 PM,441,1
1199,06/13/2016,3:39:57 PM,471,1
1200,06/13/2016,3:40:12 PM,5479,1
1201,06/13/2016,3:40:27 PM,5479,524
1202,06/13/2016,3:40:42 PM,643,1
1203,06/13/2016,3:40:57 PM,643,1
1204,06/13/2016,3:41:12 PM,441,1
1205,06/13/2016,3:41:27 PM,418,1
1206,06/13/2016,3:41:42 PM,418,1
1207,06/13/2016,3:41:57 PM,395,1
1208,06/13/2016,3:42:12 PM,395,1
1209,06/13/2016,3:42:27 PM,395,1
1210,06/13/2016,3:42:42 PM,367,1
1211,06/13/2016,3:42:57 PM,367,1
1212,06/13/2016,3:43:12 PM,396,1
1213,06/13/2016,3:43:27 PM,396,1
1214,06/13/2016,3:43:42 PM,396,1
1215,06/13/2016,3:43:57 PM,396,1
1216,06/13/2016,3:44:12 PM,396,1
1217,06/13/2016,3:44:27 PM,396,1
1218,06/13/2016,3:44:42 PM,366,1
1219,06/13/2016,3:44:57 PM,366,1
1220,06/13/2016,3:45:12 PM,397,1
1221,06/13/2016,3:45:27 PM,545,1
1222,06/13/2016,3:45:42 PM,545,1
1223,06/13/2016,3:45:57 PM,441,1
1224,06/13/2016,3:46:12 PM,394,1
1225,06/13/2016,3:46:27 PM,394,1
1226,06/13/2016,3:46:42 PM,394,1
1227,06/13/2016,3:46:57 PM,417,1
1228,06/13/2016,3:47:12 PM,417,1
1229,06/13/2016,3:47:27 PM,413,1
1230,06/13/2016,3:47:42 PM,413,1
1231,06/13/2016,3:47:57 PM,414,1
1232,06/13/2016,3:48:12 PM,411,1
1233,06/13/2016,3:48:27 PM,411,1
1234,06/13/2016,3:48:42 PM,411,1
1235,06/13/2016,3:48:57 PM,409,1
1236,06/13/2016,3:49:12 PM,409,1
1237,06/13/2016,3:49:27 PM,440,1
1238,06/13/2016,3:49:42 PM,440,1
1239,06/13/2016,3:49:57 PM,440,1
1240,06/13/2016,3:50:12 PM,5480,1
1241,06/13/2016,3:50:27 PM,5480,328
1242,06/13/2016,3:50:42 PM,719,328
1243,06/13/2016,3:50:57 PM,440,1
1244,06/13/2016,3:51:12 PM,440,1
1245,06/13/2016,3:51:27 PM,366,1
1246,06/13/2016,3:51:42 PM,366,1
1247,06/13/2016,3:51:57 PM,366,1
1248,06/13/2016,3:52:12 PM,343,1
1249,06/13/2016,3:52:27 PM,343,1
1250,06/13/2016,3:52:42 PM,365,1
1251,06/13/2016,3:52:57 PM,365,1
1252,06/13/2016,3:53:12 PM,365,1
1253,06/13/2016,3:53:27 PM,365,1
1254,06/13/2016,3:53:42 PM,365,1
1255,06/13/2016,3:53:57 PM,366,1
1256,06/13/2016,3:54:12 PM,366,1
1257,06/13/2016,3:54:27 PM,366,1
1258,06/13/2016,3:54:42 PM,366,1
1259,06/13/2016,3:54:57 PM,366,1
1260,06/13/2016,3:55:12 PM,366,1
1261,06/13/2016,3:55:27 PM,591,1
1262,06/13/2016,3:55:42 PM,591,1
1263,06/13/2016,3:55:57 PM,439,1
1264,06/13/2016,3:56:12 PM,395,1
1265,06/13/2016,3:56:27 PM,395,1
1266,06/13/2016,3:56:42 PM,395,1
1267,06/13/2016,3:56:57 PM,395,1
1268,06/13/2016,3:57:12 PM,395,1
1269,06/13/2016,3:57:27 PM,395,1
1270,06/13/2016,3:57:42 PM,419,1
1271,06/13/2016,3:57:57 PM,419,1
1272,06/13/2016,3:58:12 PM,396,1
1273,06/13/2016,3:58:27 PM,396,1
1274,06/13/2016,3:58:42 PM,418,1
1275,06/13/2016,3:58:57 PM,366,1
1276,06/13/2016,3:59:12 PM,366,1
1277,06/13/2016,3:59:27 PM,396,1
1278,06/13/2016,3:59:42 PM,441,1
1279,06/13/2016,3:59:57 PM,441,1
1280,06/13/2016,4:00:12 PM,483,1
1281,06/13/2016,4:00:27 PM,483,1
1282,06/13/2016,4:00:42 PM,1068,1
1283,06/13/2016,4:00:57 PM,418,1
1284,06/13/2016,4:01:12 PM,418,1
1285,06/13/2016,4:01:27 PM,343,1
1286,06/13/2016,4:01:42 PM,343,1
1287,06/13/2016,4:01:57 PM,343,1
1288,06/13/2016,4:02:12 PM,321,1
1289,06/13/2016,4:02:27 PM,321,1
1290,06/13/2016,4:02:42 PM,321,1
1291,06/13/2016,4:02:57 PM,321,1
1292,06/13/2016,4:03:12 PM,321,1
1293,06/13/2016,4:03:27 PM,320,1
1294,06/13/2016,4:03:42 PM,321,1
1295,06/13/2016,4:03:57 PM,321,1
1296,06/13/2016,4:04:12 PM,321,1
1297,06/13/2016,4:04:27 PM,321,1
1298,06/13/2016,4:04:42 PM,321,1
1299,06/13/2016,4:04:57 PM,325,1
1300,06/13/2016,4:05:12 PM,325,1
1301,06/13/2016,4:05:27 PM,573,1
1302,06/13/2016,4:05:42 PM,440,1
1303,06/13/2016,4:05:57 PM,440,1
1304,06/13/2016,4:06:12 PM,396,1
1305,06/13/2016,4:06:27 PM,366,1
1306,06/13/2016,4:06:42 PM,366,1
1307,06/13/2016,4:06:57 PM,366,1
1308,06/13/2016,4:07:12 PM,366,1
1309,06/13/2016,4:07:27 PM,367,1
1310,06/13/2016,4:07:42 PM,396,1
1311,06/13/2016,4:07:57 PM,396,1
1312,06/13/2016,4:08:12 PM,373,1
1313,06/13/2016,4:08:27 PM,418,1
1314,06/13/2016,4:08:42 PM,418,1
1315,06/13/2016,4:08:57 PM,418,1
1316,06/13/2016,4:09:12 PM,418,1
1317,06/13/2016,4:09:27 PM,418,1
1318,06/13/2016,4:09:42 PM,418,1
1319,06/13/2016,4:09:57 PM,418,1
1320,06/13/2016,4:10:12 PM,418,163
1321,06/13/2016,4:10:27 PM,4449,163
1322,06/13/2016,4:10:42 PM,4449,1
1323,06/13/2016,4:10:57 PM,417,1
1324,06/13/2016,4:11:12 PM,417,1
1325,06/13/2016,4:11:27 PM,320,1
1326,06/13/2016,4:11:42 PM,290,1
1327,06/13/2016,4:11:57 PM,290,1
1328,06/13/2016,4:12:12 PM,290,1
1329,06/13/2016,4:12:27 PM,110,1
1330,06/13/2016,4:12:42 PM,110,1
1331,06/13/2016,4:12:57 PM,291,1
1332,06/13/2016,4:13:12 PM,291,1
1333,06/13/2016,4:13:27 PM,291,1
1334,06/13/2016,4:13:42 PM,291,1
1335,06/13/2016,4:13:57 PM,291,1
1336,06/13/2016,4:14:12 PM,291,1
1337,06/13/2016,4:14:27 PM,291,1
1338,06/13/2016,4:14:42 PM,291,1
1339,06/13/2016,4:14:57 PM,291,1
1340,06/13/2016,4:15:12 PM,291,1
1341,06/13/2016,4:15:27 PM,291,1
1342,06/13/2016,4:15:42 PM,470,1
1343,06/13/2016,4:15:57 PM,470,1
1344,06/13/2016,4:16:12 PM,396,1
1345,06/13/2016,4:16:27 PM,366,1
1346,06/13/2016,4:16:42 PM,366,1
1347,06/13/2016,4:16:57 PM,366,1
1348,06/13/2016,4:17:12 PM,343,1
1349,06/13/2016,4:17:27 PM,343,1
1350,06/13/2016,4:17:42 PM,343,1
1351,06/13/2016,4:17:57 PM,343,1
1352,06/13/2016,4:18:12 PM,396,1
1353,06/13/2016,4:18:27 PM,366,1
1354,06/13/2016,4:18:42 PM,366,1
1355,06/13/2016,4:18:57 PM,366,1
1356,06/13/2016,4:19:12 PM,366,1
1357,06/13/2016,4:19:27 PM,366,1
1358,06/13/2016,4:19:42 PM,366,1
1359,06/13/2016,4:19:57 PM,366,1
1360,06/13/2016,4:20:12 PM,396,1
1361,06/13/2016,4:20:27 PM,5480,428
1362,06/13/2016,4:20:42 PM,5480,1
1363,06/13/2016,4:20:57 PM,470,1
1364,06/13/2016,4:21:12 PM,290,1
1365,06/13/2016,4:21:27 PM,290,1
1366,06/13/2016,4:21:42 PM,-2,1
1367,06/13/2016,4:21:57 PM,-2,1
1368,06/13/2016,4:22:12 PM,-2,1
1369,06/13/2016,4:22:27 PM,-2,1
1370,06/13/2016,4:22:42 PM,-2,1
1371,06/13/2016,4:22:57 PM,-2,1
1372,06/13/2016,4:23:12 PM,-2,1
1373,06/13/2016,4:23:27 PM,-2,1
1374,06/13/2016,4:23:42 PM,-2,1
1375,06/13/2016,4:23:57 PM,-2,1
1376,06/13/2016,4:24:12 PM,-2,1
1377,06/13/2016,4:24:27 PM,-2,1
1378,06/13/2016,4:24:42 PM,-2,1
1379,06/13/2016,4:24:57 PM,-2,1
1380,06/13/2016,4:25:12 PM,-2,1
1381,06/13/2016,4:25:27 PM,-2,1
1382,06/13/2016,4:25:42 PM,493,1
1383,06/13/2016,4:25:57 PM,493,1
1384,06/13/2016,4:26:12 PM,365,1
1385,06/13/2016,4:26:27 PM,361,1
1386,06/13/2016,4:26:42 PM,361,1
1387,06/13/2016,4:26:57 PM,358,1
1388,06/13/2016,4:27:12 PM,355,1
1389,06/13/2016,4:27:27 PM,355,1
1390,06/13/2016,4:27:42 PM,352,1
1391,06/13/2016,4:27:57 PM,350,1
1392,06/13/2016,4:28:12 PM,350,1
1393,06/13/2016,4:28:27 PM,351,1
1394,06/13/2016,4:28:42 PM,351,1
1395,06/13/2016,4:28:57 PM,350,1
1396,06/13/2016,4:29:12 PM,353,1
1397,06/13/2016,4:29:27 PM,353,1
1398,06/13/2016,4:29:42 PM,356,1
1399,06/13/2016,4:29:57 PM,358,1
1400,06/13/2016,4:30:12 PM,358,1
1401,06/13/2016,4:30:27 PM,1718,810
1402,06/13/2016,4:30:42 PM,1718,1
1403,06/13/2016,4:30:57 PM,666,1
1404,06/13/2016,4:31:12 PM,291,1
1405,06/13/2016,4:31:27 PM,291,1
